7.300000053090905,0.99,1.830544701537459e-13,1000000000000.0,1000000.0,7.300000053090905,0.99,1.1243929464037543e-78,1.1240287516630097e-78,10000.0
7.3000005476009004,0.99,1.382376860816219e-12,1000000000000.0,1000000.0,7.3000005476009004,0.9899980433113065,1.7755098101899454e-10,3.677465281281732e-12,10000.0
7.300000593047427,0.99,1.5023090998824664e-12,1000000000000.0,1000000.0,7.300000593047427,0.9899974658290115,1.2169962418175525e-10,3.5646820538855804e-12,10000.0
7.300000640735499,0.99,1.6222413389487137e-12,1000000000000.0,1000000.0,7.300000640735499,0.9899966078310808,8.513239869438985e-11,3.456939577976886e-12,10000.0
7.300000685243616,0.99,1.742173578014961e-12,1000000000000.0,1000000.0,7.300000685243616,0.9899958972708006,6.067898596474932e-11,3.3537227524600048e-12,10000.0
7.300000731825417,0.99,1.862105817081208e-12,1000000000000.0,1000000.0,7.300000731825417,0.9899946178968777,4.3817991329906454e-11,3.25527400907951e-12,10000.0
7.3000007844629575,0.99,1.9820380561474556e-12,1000000000000.0,1000000.0,7.3000007844629575,0.9899935332270251,3.2183843404862666e-11,3.1600950686338656e-12,10000.0
7.300000829790248,0.99,2.1019702952137027e-12,1000000000000.0,1000000.0,7.300000829790248,0.9899921517745601,2.4005575861146307e-11,3.069334768268429e-12,10000.0
7.300000876766991,0.99,2.22190253427995e-12,1000000000000.0,1000000.0,7.300000876766991,0.9899906502052044,1.8179351206995062e-11,2.9817855971854407e-12,10000.0
7.300000925139768,0.99,2.3418347733461972e-12,1000000000000.0,1000000.0,7.300000925139768,0.9899886863412428,1.3977526966367208e-11,2.8973708444448193e-12,10000.0
7.300000971195397,0.99,2.4617670124124447e-12,1000000000000.0,1000000.0,7.300000971195397,0.9899867197311946,1.0913110653662853e-11,2.816108663046532e-12,10000.0
7.300000108419355,0.99,3.029867092199932e-13,1000000000000.0,1000000.0,7.300000108419355,0.99,1.1565095355995452e-78,1.124028734642917e-78,10000.0
7.300001018602936,0.99,2.5816992514786917e-12,1000000000000.0,1000000.0,7.300001018602936,0.9899847250465655,8.652117902815833e-12,2.7377617697980478e-12,10000.0
7.300001067182333,0.99,2.701631490544939e-12,1000000000000.0,1000000.0,7.300001067182333,0.9899816868045688,6.964563764077193e-12,2.661979291251719e-12,10000.0
7.3000011137225,0.99,2.8215637296111867e-12,1000000000000.0,1000000.0,7.3000011137225,0.989978559337285,5.690895115946097e-12,2.5888840432856838e-12,10000.0
7.300001161409696,0.99,2.9414959686774337e-12,1000000000000.0,1000000.0,7.300001161409696,0.9899756612147341,4.718445224679247e-12,2.518234501382539e-12,10000.0
7.300001207287336,0.99,3.061428207743681e-12,1000000000000.0,1000000.0,7.300001207287336,0.9899727285123333,3.966878089779572e-12,2.4497553502040204e-12,10000.0
7.300001254275476,0.99,3.1813604468099286e-12,1000000000000.0,1000000.0,7.300001254275476,0.9899682201267294,3.3795857405766083e-12,2.3834588264861493e-12,10000.0
7.300001302253089,0.99,3.3012926858761757e-12,1000000000000.0,1000000.0,7.300001302253089,0.9899658991658986,2.9152634505486253e-12,2.319373595860712e-12,10000.0
7.300001351116116,0.99,3.421224924942423e-12,1000000000000.0,1000000.0,7.300001351116116,0.9899606924017669,2.5436786154806043e-12,2.2569681432960444e-12,10000.0
7.3000013983350795,0.99,3.5411571640086706e-12,1000000000000.0,1000000.0,7.3000013983350795,0.9899559397586254,2.243062050539628e-12,2.1967504689142503e-12,10000.0
7.300001446431154,0.99,3.661089403074918e-12,1000000000000.0,1000000.0,7.300001446431154,0.9899506317933535,1.9972652436703204e-12,2.1381686546833468e-12,10000.0
7.300000166741323,0.99,4.229189482862405e-13,1000000000000.0,1000000.0,7.300000166741323,0.99,1.9165439607103263e-78,1.124028717966371e-78,10000.0
7.3000002260727275,0.99,5.428511873524878e-13,1000000000000.0,1000000.0,7.3000002260727275,0.99,1.2391395304135928e-76,1.1240287305970448e-78,10000.0
7.300000246763716,0.99,6.627834264187351e-13,1000000000000.0,1000000.0,7.300000246763716,0.99,3.397057293311525e-67,1.124029112571686e-78,10000.0
7.300000301760509,0.99,7.827156654849824e-13,1000000000000.0,1000000.0,7.300000301760509,0.99,8.163431439707438e-31,1.1240321758861537e-78,10000.0
7.300000358247988,0.99,9.026479045512297e-13,1000000000000.0,1000000.0,7.300000358247988,0.9899997976642877,1.0607206133554607e-09,4.201446369866942e-12,10000.0
7.300000407253712,0.99,1.0225801436174772e-12,1000000000000.0,1000000.0,7.300000407253712,0.9899995304776242,6.424077561828336e-10,4.05822738638169e-12,10000.0
7.3000004435726815,0.99,1.1425123826837244e-12,1000000000000.0,1000000.0,7.3000004435726815,0.9899991550767036,4.0619380337730693e-10,3.922041840511287e-12,10000.0
7.300000498191932,0.99,1.2624446217499717e-12,1000000000000.0,1000000.0,7.300000498191932,0.9899987578989244,2.6502990502569947e-10,3.795880729109029e-12,10000.0
7.300000053090905,0.99,1.830544701537459e-13,112533558260076.45,1000000.0,7.300000053090905,0.99,1.1243929464037543e-78,1.1240287516630097e-78,10000.0
7.3000005476009004,0.99,1.382376860816219e-12,112533558260076.45,1000000.0,7.3000005476009004,0.9668180809056127,2.181366189457553e-06,4.610908712126268e-08,10000.0
7.300000593047427,0.99,1.5023090998824664e-12,112533558260076.45,1000000.0,7.300000593047427,0.9597099597283988,1.5050579408183335e-06,4.457643236166567e-08,10000.0
7.300000640735499,0.99,1.6222413389487137e-12,112533558260076.45,1000000.0,7.300000640735499,0.9485541569095479,1.0657902874363872e-06,4.305410740722311e-08,10000.0
7.300000685243616,0.99,1.742173578014961e-12,112533558260076.45,1000000.0,7.300000685243616,0.9373821290949836,7.558563748141941e-07,4.160318895151436e-08,10000.0
7.300000731825417,0.99,1.862105817081208e-12,112533558260076.45,1000000.0,7.300000731825417,0.9260733385501012,5.454966935282177e-07,4.02232762864493e-08,10000.0
7.3000007844629575,0.99,1.9820380561474556e-12,112533558260076.45,1000000.0,7.3000007844629575,0.9107518647004078,4.0190243040085e-07,3.883763398427471e-08,10000.0
7.300000829790248,0.99,2.1019702952137027e-12,112533558260076.45,1000000.0,7.300000829790248,0.8949883548881867,3.01076799437796e-07,3.750540097692302e-08,10000.0
