278.10516397883174,278.10516397883174,278.1070952888622,278.1070952888622,23110.615040023113
2098.686119480341,2098.686119714389,2099.529521117969,2099.5295211867133,23134.187522328226
2280.468605602548,2280.4686058992306,2281.54934543072,2281.549345517271,23134.351362635847
2462.177687549542,2462.1776879687154,2463.536531359892,2463.536531482138,23134.200324343634
2643.8074884799007,2643.8074900412,2645.488467776635,2645.4884682334387,23133.730553829228
2825.3522370468354,2825.352237774704,2827.402574167737,2827.402574380373,23134.21823624277
3006.8059268607067,3006.805927768932,3009.276201304159,3009.2762015695575,23134.21310936648
3188.162678494678,3188.1626795855746,3191.10673679196,3191.1067371101594,23134.234868440893
3369.416572849696,3369.416573747209,3372.891556490458,3372.89155674498,23134.266867896076
3550.561681539636,3550.561683191377,3554.6280333448058,3554.628033824799,23134.279018353438
3731.592065112412,3731.5920670641303,3736.3135368699363,3736.31353743918,23134.25275830319
460.30198596595244,460.30198596595244,460.31074349771364,460.31074349771364,23134.20799912419
3912.501784432468,3912.5017867751562,3917.945436455355,3917.9454371382535,23134.24119124189
4093.2849067917355,4093.284909608314,4099.5211031824865,4099.521104004531,23134.24947331671
4273.935481938354,4273.93548501396,4281.037902735479,4281.0379036241475,23134.251054769265
4454.447565807156,4454.447569000635,4462.493202416231,4462.493203321614,23134.24883761187
4634.815974584761,4634.816090517601,4643.884701339828,4643.884752315228,23134.250132280402
4815.033127609792,4815.033284174606,4825.2090464376615,4825.209115417447,23134.25042820291
4995.095014477654,4995.095206117326,5006.46446517092,5006.464549593465,23134.250077954493
5174.9970842462435,5174.997342000348,5187.648937565489,5187.64905119332,23134.249863013276
5354.730296802478,5354.730628020285,5368.758450880075,5368.758597040644,23134.249187615
5534.289147537126,5534.289572039412,5549.790575485165,5549.79076287769,23134.249430709635
642.4839885666637,642.4839885666637,642.5078053126052,642.5078053126052,23134.248901591636
824.6429803385062,824.642980339187,824.6949953173464,824.6949953175449,23128.965120022534
1006.7762630278612,1006.7762630310142,1006.8706303159963,1006.8706303169168,23132.89727980271
1188.876823517062,1188.8768235275043,1189.031768530864,1189.0317685339037,23134.126079380745
1370.9388918176228,1370.9388918416603,1371.1758307281152,1371.1758307351195,23134.371839699335
1552.9566735604674,1552.9566736054342,1553.3002305042007,1553.3002305173172,23134.26943956036
1734.9243260764133,1734.9243261618326,1735.4023672918468,1735.4023673168103,23134.18752083846
1916.836080394235,1916.8360805135842,1917.4796619255087,1917.4796619600493,23134.187520726235
278.10516397883174,278.10516397883174,278.1070952888622,278.1070952888622,23110.615040023113
2098.697689340752,2098.6977854335314,2099.5329024621174,2099.5329305649757,23134.37183968234
2280.4832783079223,2280.4833693051646,2281.5536377765056,2281.5536644157223,23133.88031965634
2462.1952757381596,2462.195352242075,2463.541683006601,2463.5417054308737,23134.044159556855
2643.8278016778395,2643.8278625742214,2645.49442697245,2645.4944448492975,23134.20799912419
2825.374917666536,2825.374965507767,2827.4092412311998,2827.409255302086,23134.20799912419
3006.8308404542267,3006.830878417804,3009.283542866897,3009.283554058117,23134.20799912419
3188.189725048511,3188.189755862349,3191.114730860938,3191.1147399692295,23134.20799912419
3369.445734067512,3369.445759496784,3372.90020645958,3372.9002140002026,23134.20799912419
3550.593016988223,3550.593038381971,3554.63736705607,3554.637373423273,23134.20799912419
3731.625724229899,3731.625742412361,3736.32361035325,3736.323615787076,23134.20799912419
460.30198596595244,460.30198596595244,460.31074349771364,460.31074349771364,23134.20799912419
3912.5379965023135,3912.538012167331,3917.9563311752217,3917.956335878351,23134.20799912419
4093.323975817557,4093.323989432384,4099.53292477448,4099.532928882529,23134.20799912419
4273.977799784361,4273.977811763178,4281.050785084667,4281.050788718109,23134.20799912419
4454.493606822499,4454.493617474108,4462.507306286782,4462.507309534867,23134.20799912419
4634.86553766525,4634.865547092419,4643.899883279449,4643.899886168547,23134.20799912419
4815.087727772587,4815.08773632619,4825.225909322813,4825.2259119547025,23134.20799912419
4995.154308838162,4995.1543167811915,5006.482776494394,5006.482778940271,23134.20799912419
5175.059422557728,5175.059430107021,5187.667879752036,5187.667882050444,23134.20799912419
5354.797197238122,5354.797202341903,5368.778609014323,5368.778610399551,23134.20799912419
5534.361696344712,5534.361695117205,5549.812332398275,5549.812331586225,23134.20799912419
642.4839885666637,642.4839885666637,642.5078053126052,642.5078053126052,23134.248901591636
824.6431605254805,824.643164261953,824.6950477783147,824.6950488682978,23131.586560023134
1006.7768747315181,1006.7768838104715,1006.8708086416664,1006.8708112900899,23135.354879985447
1188.8781939640544,1188.8782113603386,1189.032168189548,1189.0321732644923,23134.2899200595
1370.941356889384,1370.9413838813382,1371.1765497635515,1371.1765576392206,23134.945279934444
1552.9606314506896,1552.96067593488,1553.30138527523,1553.3013982590794,23133.675519844634
1734.9302817399976,1734.9303485183423,1735.4041055941955,1735.4041250951648,23134.535679583787
1916.8446474625682,1916.844734482436,1917.4821638132003,1917.4821892420457,23134.535679505905
278.10516397883174,278.10516397883174,278.1070952888622,278.1070952888622,23110.615040023113
2098.700842316551,2098.7008840318404,2099.5338245753396,2099.5338367762424,23134.20799912419
2280.4858750578596,2280.4859072710415,2281.554397967037,2281.554407397898,23134.20799912419
2462.1973329374214,2462.1973582827795,2463.5422859907967,2463.5422934201088,23134.20799912419
2643.8293757199463,2643.8293961402255,2645.4948890469545,2645.494895041759,23134.20799912419
2825.376163021414,2825.376179541641,2827.409607506966,2827.409612365959,23134.20799912419
3006.831834993677,3006.8318485511677,3009.2838360425158,3009.283840039186,23134.20799912419
3188.190535829939,3188.190547062723,3191.114970518188,3191.114973838552,23134.20799912419
3369.446405658275,3369.4464150630624,3372.9004056064473,3372.9004083953096,23134.20799912419
3550.5935830490494,3550.593591027731,3554.637535524803,3554.637537899411,23134.20799912419
3731.626206543078,3731.626213383354,3736.3237544892922,3736.3237565334284,23135.518719124142
460.30198596595244,460.30198596595244,460.31074349771364,460.31074349771364,23134.20799912419
3912.538412994777,3912.538418927943,3917.9564562132405,3917.956457994312,23134.20799912419
4093.3243389238137,4093.3243441372624,4099.5330343223195,4099.533035894726,23134.20799912419
4273.978120531349,4273.978125185518,4281.050882342991,4281.050883753022,23134.20799912419
4454.49389408533,4454.493898333668,4462.507393808939,4462.50739510011,23134.20799912419
4634.865796864322,4634.865800860848,4643.899962522129,4643.8999637344905,23134.20799912419
4815.087967430242,4815.087971046894,4825.225982427541,4825.225983487747,23134.20799912419
4995.154511353594,4995.154511975056,5006.4828364310115,5006.482836466724,23134.20799912419
5175.059530681298,5175.05952885476,5187.667906284636,5187.667905440972,23134.20799912419
5354.797152259189,5354.797147466608,5368.7785806305465,5368.778578632878,23134.20799912419
5534.36147224827,5534.361462386888,5549.812236732392,5549.812232722585,23134.20799912419
642.4839885666637,642.4839885666637,642.5078053126052,642.5078053126052,23134.248901591636
824.6433151401944,824.6433228091843,824.6950927443748,824.6950949820726,23142.07231986837
1006.7773455906149,1006.7773585170635,1006.8709458714566,1006.8709496429491,23134.208000042243
1188.8790399878364,1188.8790620606328,1189.0324148949887,1189.0324213355432,23131.586560082622
1370.9426952778379,1370.942729023226,1371.1769402135337,1371.1769500621135,23132.569599937648
1552.962627817006,1552.9626778204233,1553.3019679584067,1553.3019825571303,23134.53567985643
1734.9331937993222,1734.933264351575,1735.4049560267345,1735.4049766342687,23134.535679185414
1916.848028809112,1916.8480843706254,1917.4831519364363,1917.4831681748196,23134.20799912419
278.10516397883174,278.10516397883174,278.1070952888622,278.1070952888622,23110.615040023113
2098.7019440558774,2098.7019589756005,2099.534146795192,2099.5341511593524,23134.20799912419
2280.4867304351615,2280.486742284241,2281.5546483788157,2281.5546518480896,23134.20799912419
2462.1980082463656,2462.1980178024396,2463.5424839310967,2463.542486732404,23134.20799912419
2643.8299205435806,2643.8299282704834,2645.4950489854227,2645.495051253958,23134.20799912419
2825.376604102474,2825.37661041327,2827.4097372350743,2827.4097390913307,23134.20799912419
3006.832197045036,3006.8322022346215,3009.2839427698614,3009.283944299792,23134.20799912419
3188.19083589639,3188.190840208212,3191.1150592139093,3191.1150604885097,23134.20799912419
3369.4466570605887,3369.4466606837664,3372.9004801538435,3372.9004812282556,23134.20799912419
3550.593796522408,3550.5937996046478,3554.637599055203,3554.63759997247,23134.20799912419
3731.626389896287,3731.62639255855,3736.3238092759098,3736.323810071245,23134.20799912419
460.30198596595244,460.30198596595244,460.31074349771364,460.31074349771364,23134.20799912419
3912.5385727095563,3912.538575054501,3917.956504143184,3917.956504846372,23134.20799912419
4093.324480562955,4093.3244826954287,4099.533077003706,4099.5330776447045,23134.20799912419
4273.978249617343,4273.978251664293,4281.050921339669,4281.050921952147,23134.20799912419
4454.494014360806,4454.494015892398,4462.507429912476,4462.507430340074,23134.20799912419
